sequence,layer,spearman_rho,bw_ratio,centroid_tau,knn_purity,tmpl_robustness,cross_cosine,cross_rho
form_of_government,8,0.05933908290969266,0.20892915784172253,-0.816496580927726,0.3333333333333333,3.2818515300750732,0.11282206326723099,0.0
form_of_government,9,0.05933908290969266,0.16407040977637258,-0.816496580927726,0.3333333333333333,4.033275127410889,0.038553640246391296,0.0
form_of_government,10,0.05933908290969266,0.16028054249713777,-0.816496580927726,0.3333333333333333,4.401987075805664,0.06228725612163544,0.0
form_of_government,11,0.029721914913888203,0.1501417524823023,-0.816496580927726,0.3333333333333333,4.183340549468994,0.01434385497123003,0.0
form_of_government,12,0.05933908290969266,0.19581548499025386,-0.816496580927726,0.3333333333333333,3.5639073848724365,0.17442619800567627,0.0
ruling_dynasty,0,,0.0,,0.2857142857142857,0.0,1.0,
ruling_dynasty,1,0.10832228060328024,0.3204745794753445,0.1766114815127876,0.17857142857142858,0.5901264548301697,0.1520896703004837,-0.21001258484309435
ruling_dynasty,2,0.03979185818079683,0.344532313147912,0.27207714719537546,0.2857142857142857,0.9091647267341614,0.18427279591560364,-0.2276978551456707
ruling_dynasty,3,0.06410910484683932,0.3254991167441697,0.1766114815127876,0.2857142857142857,0.8928956985473633,0.1289418339729309,-0.1879059969648739
ruling_dynasty,4,0.5128728387747146,1.1058902949295033,0.3675428128779634,0.5357142857142857,1.677925705909729,0.030962005257606506,-0.10832228060328024
ruling_dynasty,5,0.27191103090211166,0.9565632303482428,0.4534619119922925,0.5714285714285714,2.21079421043396,0.16431675851345062,0.11937557454239048
ruling_dynasty,6,0.11053293939110229,0.6913289723170124,0.41527564571925735,0.5,2.567279577255249,0.08069605380296707,0.3426521121124171
ruling_dynasty,7,0.01547461151475432,0.3577638985515584,0.2625305806271167,0.4642857142857143,3.933889627456665,0.032574765384197235,0.3758119939297478
ruling_dynasty,8,0.07074108121030546,0.3178344572481569,0.23389088092234034,0.5357142857142857,3.8188300132751465,0.11318109184503555,-0.27633234847775573
ruling_dynasty,9,0.03537054060515273,0.251641274691104,0.24343744749059915,0.39285714285714285,4.488493919372559,0.13760171830654144,-0.35591606483934934
ruling_dynasty,10,0.08842635151288183,0.2280202422953774,0.23389088092234034,0.42857142857142855,5.04802942276001,0.09319128096103668,0.27854300726557774
ruling_dynasty,11,0.03537054060515273,0.22826424276944832,0.28162371376363426,0.42857142857142855,4.994879722595215,0.08127358555793762,-0.09284766908852592
ruling_dynasty,12,0.03094922302950864,0.3190415255457151,0.31980998003666944,0.5357142857142857,3.7396037578582764,0.0011130532948300242,-0.033159881817330684
calendar,0,,0.0,,1.0,0.0,1.0,
calendar,1,0.21821789023599236,0.041229760039253056,,1.0,0.599079966545105,0.19039176404476166,0.32732683535398854
calendar,2,0.21821789023599236,0.15048173045440552,,1.0,0.8398047089576721,0.1275743544101715,-0.21821789023599236
calendar,3,0.32732683535398854,0.14467110260538907,,1.0,0.7457373142242432,0.1312427967786789,0.0
calendar,4,0.32732683535398854,0.20223093123053396,,1.0,1.7863690853118896,0.03393379971385002,-0.4364357804719847
calendar,5,0.32732683535398854,0.1686401867162496,,1.0,2.4814858436584473,0.1656641662120819,-0.10910894511799618
calendar,6,0.21821789023599236,0.14129984967897258,,1.0,2.796931505203247,0.16227518022060394,-0.10910894511799618
calendar,7,0.21821789023599236,0.09187922289382032,,1.0,3.9757583141326904,0.07217893749475479,-0.32732683535398854
calendar,8,0.32732683535398854,0.07953205905956248,,1.0,3.535545825958252,0.023943379521369934,0.5455447255899809
calendar,9,0.0,0.0752930424897136,,1.0,4.252060890197754,0.059159018099308014,0.10910894511799618
calendar,10,0.0,0.05801057830947839,,1.0,5.467508316040039,0.0566968098282814,0.0
calendar,11,0.0,0.05430822695495408,,1.0,5.752507209777832,0.0012144568609073758,0.10910894511799618
calendar,12,0.10910894511799618,0.05227718879873475,,1.0,5.71907377243042,0.28826436400413513,0.21821789023599236
primary_weapon,0,,0.0,,0.5,0.0,1.0,
primary_weapon,1,0.20615528128088303,1.1111407915751086,-0.4666666666666666,0.25,0.4615599811077118,0.1095350831747055,-0.06063390625908324
