sequence,layer,spearman_rho,bw_ratio,centroid_tau,knn_purity,tmpl_robustness,cross_cosine,cross_rho
calendar,10,0.21821789023599236,0.14497278543625924,,1.0,0.04058906435966492,0.6540350914001465,-0.4364357804719847
calendar,11,0.32732683535398854,0.16589852608182493,,1.0,0.006341489963233471,0.4114099144935608,0.32732683535398854
calendar,12,0.32732683535398854,0.2246630790461635,,1.0,6.182547569274902,0.01629936881363392,-0.5455447255899809
primary_weapon,0,,0.0,,0.5,0.0,1.0,
primary_weapon,1,0.1940285000290664,0.3370950020476835,0.2,1.0,0.2686719000339508,0.09544845670461655,-0.01212678125181665
primary_weapon,2,0.0970142500145332,0.40901914405889905,0.06666666666666665,1.0,0.21072883903980255,0.23876012861728668,0.2182820625326997
primary_weapon,3,0.23040884378451634,0.5884316384515997,0.3333333333333333,1.0,0.15122847259044647,0.3069992959499359,0.5820855000871993
primary_weapon,4,0.24253562503633297,0.5703340034412058,0.2,1.0,0.07909556478261948,0.3438205420970917,0.32742309379904955
primary_weapon,5,0.40018378130994947,0.4343999038216886,0.2,0.9375,0.12073321640491486,0.5917913317680359,-0.37593021880631605
primary_weapon,6,0.3880570000581328,0.45644758771792754,-0.06666666666666665,0.8125,0.03567788749933243,0.46722841262817383,0.35167665630268286
primary_weapon,7,0.3880570000581328,0.5016891436289886,0.06666666666666665,0.625,0.011837856844067574,0.4120906591415405,0.41231056256176607
primary_weapon,8,0.0242535625036333,0.47272494705620316,0.06666666666666665,0.9375,0.013713310472667217,0.09453140199184418,-0.23040884378451634
primary_weapon,9,0.10914103126634984,0.44675778929780424,0.2,0.8125,0.01396319828927517,0.08728282153606415,-0.7882407813680822
primary_weapon,10,0.5699587188353825,0.5208465568320821,0.7333333333333333,1.0,0.030871596187353134,0.5848709940910339,-0.7033533126053657
primary_weapon,11,0.2182820625326997,0.4396410991964589,0.06666666666666665,0.75,0.007150154560804367,0.22307699918746948,0.4971980313244826
primary_weapon,12,0.08488746876271655,0.38883422355981545,0.3333333333333333,0.4375,6.855956554412842,0.07591438293457031,0.2182820625326997
ship_construction,0,,0.0,,0.6666666666666666,0.0,1.0,
ship_construction,1,0.11826247919781653,0.2858689491792577,0.33333333333333337,0.3333333333333333,0.2434367686510086,0.038901254534721375,-0.32522181779399545
ship_construction,2,0.23652495839563306,0.3035026477009381,0.33333333333333337,0.3333333333333333,0.18849217891693115,0.11162412911653519,0.35478743759344955
ship_construction,3,0.17739371879672478,0.3450635229728502,-0.33333333333333337,0.5,0.11417848616838455,0.2430710643529892,0.2069593385961789
ship_construction,4,0.23652495839563306,0.43885637239931824,-0.33333333333333337,0.6666666666666666,0.05749796703457832,0.40623509883880615,0.2069593385961789
ship_construction,5,0.17739371879672478,0.2153695859672051,-1.0,0.4166666666666667,0.10345285385847092,0.5966120362281799,0.14782809899727067
ship_construction,6,0.08869685939836239,0.3058850426355476,0.33333333333333337,0.75,0.030714042484760284,0.4745739996433258,-0.14782809899727067
ship_construction,7,0.08869685939836239,0.31609562412637954,-1.0,0.3333333333333333,0.008970547467470169,0.33074256777763367,-0.11826247919781653
ship_construction,8,0.059131239598908265,0.2868947497644137,-1.0,0.4166666666666667,0.01065905299037695,0.045620646327733994,-0.32522181779399545
ship_construction,9,0.2660905781950872,0.2943401630381524,-0.33333333333333337,0.5,0.012810473330318928,0.11155057698488235,-0.29565619799454135
ship_construction,10,0.029565619799454133,0.1760691215295454,-0.33333333333333337,0.5833333333333334,0.04015827178955078,0.707679033279419,-0.029565619799454133
ship_construction,11,0.11826247919781653,0.2725960377008519,-1.0,0.4166666666666667,0.00579223595559597,0.5446445345878601,0.08869685939836239
ship_construction,12,0.14782809899727067,0.31703813328104546,-1.0,0.3333333333333333,5.88463020324707,0.10424064099788666,0.17739371879672478
primary_fuel,0,,0.0,,0.6666666666666666,0.0,1.0,
primary_fuel,1,0.3843530573929037,0.2805523575538737,1.0,0.8333333333333334,0.2838570177555084,0.12018945068120956,-0.3843530573929037
primary_fuel,2,0.7391404949863534,0.36908468077534784,1.0,0.9166666666666666,0.1983519047498703,0.16498099267482758,-0.3843530573929037
primary_fuel,3,0.5026155365907202,0.43382177268389577,1.0,0.9166666666666666,0.12923820316791534,0.024163277819752693,-0.32522181779399545
primary_fuel,4,0.3843530573929037,0.3574970254536871,1.0,1.0,0.07482355833053589,0.4840071499347687,-0.35478743759344955
primary_fuel,5,0.11826247919781653,0.21991304831030406,0.33333333333333337,0.8333333333333334,0.0920129045844078,0.5103747248649597,0.17739371879672478
primary_fuel,6,0.23652495839563306,0.2985161256334219,1.0,0.9166666666666666,0.024799907580018044,0.37332412600517273,-0.14782809899727067
primary_fuel,7,0.35478743759344955,0.42914264774819777,1.0,1.0,0.009629858657717705,0.27640971541404724,0.17739371879672478
