sequence,layer,spearman_rho,bw_ratio,centroid_tau,knn_purity,tmpl_robustness,cross_cosine,cross_rho
primary_weapon,5,0.10914103126634984,0.3077129603243542,0.7333333333333333,0.8125,0.040443744510412216,0.055527422577142715,0.0485071250072666
primary_weapon,6,0.06063390625908324,0.29374654853696525,0.7333333333333333,0.9375,0.02160937339067459,0.14845231175422668,0.6669729688499156
primary_weapon,7,0.0485071250072666,0.3063869980684899,0.7333333333333333,0.9375,0.030933300033211708,0.07560539990663528,0.4486909063172161
primary_weapon,8,0.0,0.22712588392593308,0.4666666666666666,0.875,0.0598856583237648,0.2592042088508606,0.30316953129541624
primary_weapon,9,0.4244373438135827,0.4689838936575713,0.06666666666666665,0.6875,0.03529856726527214,0.15764708817005157,0.37593021880631605
primary_weapon,10,0.036380343755449955,0.2064243984758467,0.4666666666666666,0.75,0.04505590721964836,0.40121224522590637,-0.06063390625908324
primary_weapon,11,0.0242535625036333,0.2075308602433792,0.7333333333333333,0.75,0.08706097304821014,0.5012027621269226,-0.036380343755449955
primary_weapon,12,0.1940285000290664,0.31776495712442676,0.8666666666666666,0.9375,6.094947338104248,0.010401532985270023,0.18190171877724975
ship_construction,0,,0.0,,0.6666666666666666,0.0,1.0,
ship_construction,1,0.32522181779399545,0.5057493529847584,1.0,1.0,0.29414841532707214,0.5736091732978821,0.29565619799454135
ship_construction,2,0.35478743759344955,0.3334933961778925,1.0,1.0,0.24306999146938324,0.3028624653816223,0.4730499167912661
ship_construction,3,0.3843530573929037,0.4361790515224692,0.33333333333333337,1.0,0.2111406922340393,0.07224372029304504,-0.7095748751868991
ship_construction,4,0.14782809899727067,0.2889369652866555,0.33333333333333337,1.0,0.08937162905931473,0.001959077315405011,0.059131239598908265
ship_construction,5,0.23652495839563306,0.24438633579144403,0.33333333333333337,1.0,0.027785902842879295,0.1586250364780426,0.059131239598908265
ship_construction,6,0.32522181779399545,0.25024990931658486,0.33333333333333337,1.0,0.0164004098623991,0.03325013071298599,-0.5617467761896284
ship_construction,7,0.059131239598908265,0.22677625920364836,1.0,0.8333333333333334,0.023277489468455315,0.114045649766922,-0.32522181779399545
ship_construction,8,0.08869685939836239,0.21595051440777266,1.0,0.8333333333333334,0.040663789957761765,0.06336796283721924,-0.443484296991812
ship_construction,9,0.3843530573929037,0.5893980299899757,0.33333333333333337,1.0,0.022871851921081543,0.0781891793012619,-0.17739371879672478
ship_construction,10,0.29565619799454135,0.25417831458038603,0.33333333333333337,0.8333333333333334,0.03439038619399071,0.035361148416996,0.029565619799454133
ship_construction,11,0.23652495839563306,0.18947596298945266,1.0,1.0,0.059795212000608444,0.0996379554271698,0.029565619799454133
ship_construction,12,0.2069593385961789,0.22286782941371908,1.0,1.0,5.297039031982422,0.00241640442982316,-0.23652495839563306
primary_fuel,0,,0.0,,0.6666666666666666,0.0,1.0,
primary_fuel,1,0.14782809899727067,0.41630008589632217,1.0,1.0,0.36404430866241455,0.1864752471446991,0.0
primary_fuel,2,0.7687061147858074,0.7362987526471968,1.0,0.9166666666666666,0.2650373876094818,0.23655778169631958,0.6208780157885367
primary_fuel,3,0.8278373543847156,0.6267114438820502,1.0,1.0,0.26488855481147766,0.04857480525970459,0.17739371879672478
primary_fuel,4,0.6504436355879909,0.45508364679391344,1.0,0.8333333333333334,0.11035314947366714,0.04425173997879028,0.29565619799454135
primary_fuel,5,0.17739371879672478,0.3068201232308526,1.0,1.0,0.043847620487213135,0.05496096611022949,0.35478743759344955
primary_fuel,6,0.059131239598908265,0.19698956326525072,1.0,0.9166666666666666,0.026965567842125893,0.047423895448446274,0.6504436355879909
primary_fuel,7,0.32522181779399545,0.23784004030082978,0.33333333333333337,0.8333333333333334,0.031051158905029297,0.131842702627182,0.17739371879672478
primary_fuel,8,0.29565619799454135,0.22736803807016814,0.33333333333333337,0.9166666666666666,0.06328146904706955,0.5979920029640198,0.4730499167912661
primary_fuel,9,0.29565619799454135,0.28915158143728925,1.0,0.9166666666666666,0.03653624281287193,0.360656201839447,0.23652495839563306
primary_fuel,10,0.14782809899727067,0.2521893895838505,1.0,0.9166666666666666,0.04338887333869934,0.15521439909934998,0.17739371879672478
primary_fuel,11,0.4139186771923578,0.28796604009485477,0.33333333333333337,0.5833333333333334,0.08105465769767761,0.16953814029693604,0.4139186771923578
primary_fuel,12,0.4730499167912661,0.24006547074589457,1.0,0.9166666666666666,6.132559299468994,0.32809942960739136,0.680009255387445
