id,idiom,group,year,denomination,score_paraphrase,primary_denom,score_orig,score_clean,pi_norm,log_rv
d0cec5b5-1e9a-46f3-b324-c7b67f8ea7ac,a pretty penny,treatment,1901,['penny'],0.5818078771103291,penny,0.5675462003222365,0.5818078771103291,66.85063941144526,0.40270931761759127
5796b5ea-9759-4071-bcd4-64dba4993437,penny for your thoughts,treatment,1618,['penny'],0.3328135443665123,penny,0.34989618509130127,0.3328135443665123,39.86344425297574,0.919710466181428
feba851d-816d-414d-ac6f-908055907f3d,penny for your thoughts,treatment,1861,['penny'],0.3414035368047008,penny,0.336894246457117,0.3414035368047008,77.54777070063696,0.25427604338560855
3fd655ea-4a23-46dc-aa7f-4eff54014019,a pretty penny,treatment,1901,['penny'],0.6938252251296795,penny,0.6590320580117358,0.6938252251296795,66.85063941144526,0.40270931761759127
b5ea8132-99bd-4e11-976d-1a896476c0d8,not worth a penny,treatment,1822,['penny'],0.3976639326621765,penny,0.42492783090843583,0.3976639326621765,68.8428874734607,0.37334327081986485
1c00638e-ae34-41ae-9b27-4f59788f3c52,not a penny more,treatment,1914,['penny'],0.48119987272993114,penny,0.4512949516893569,0.48119987272993114,75.63442452969937,0.279258655521425
a7a45379-2340-43d5-8b4e-d99e7350e9fb,not worth a farthing,treatment,1849,['farthing'],0.44425912424817315,farthing,0.4512481422750171,0.44425912424817315,65.97664543524418,-0.9704249974942936
9bc7afee-1606-494e-a248-2eae9a9b3762,not worth a farthing,treatment,1733,['farthing'],0.4321078545777912,farthing,0.49245926448302063,0.4321078545777912,33.95727717838727,-0.3062273560457108
e3cdce57-2b6d-40c6-9d24-c93f42ac0a6d,brass farthing,treatment,1775,['farthing'],0.5224332754139593,farthing,0.5599430565066246,0.5224332754139593,53.2908704883227,-0.7568892062352566
bc57faaa-8f5b-419a-a7a0-13677041f63a,turn an honest penny,treatment,1869,['penny'],0.33231208742891377,penny,0.3656872206161468,0.33231208742891377,75.5307855626327,0.280629857046456
a578f534-253c-416c-b649-3731ccfbfda2,brass farthing,treatment,1859,['farthing'],0.5694226669905521,farthing,0.5693024464471157,0.5694226669905521,71.07218683651806,-1.044820251674755
a3336aee-db0d-4e89-a9f9-62cb53048e29,uttermost farthing,treatment,1884,['farthing'],0.40830191402204613,farthing,0.40708239595623497,0.40830191402204613,69.5997629980744,-1.023885337266295
a6166a4e-67ce-4100-8a26-41a94ad21dde,a pretty penny,treatment,1795,['penny'],0.5918537614573561,penny,0.5966203941222252,0.5918537614573561,68.04670912951167,0.384975817655693
23050a71-667c-4e5c-ae40-e8b1dd2cb8e6,uttermost farthing,treatment,1843,['farthing'],0.4510931400898939,farthing,0.4640275763247551,0.4510931400898939,64.70276008492571,-0.9509280354648542
9174fd30-f2bc-4194-999c-541ec63802da,not worth a farthing,treatment,1768,['farthing'],0.33293138404263534,farthing,0.35296627540468983,0.33293138404263534,54.431517830061956,-0.7780675330987478
f88beb96-0306-4e13-ae89-d21cb2ffbe78,penny for your thoughts,treatment,1889,['penny'],0.33638152625277457,penny,0.3235248544823487,0.33638152625277457,65.64370710512027,0.4209284450489191
9a96a239-8bc6-49cc-abb5-5fe0a7cb45b1,brass farthing,treatment,1886,['farthing'],0.5406315232051637,farthing,0.5212232904011266,0.5406315232051637,66.58243223226192,-0.9795649375856337
d15bd5da-d3fd-4f1d-ab18-56bdfdbec80d,penny for your thoughts,treatment,1927,['penny'],0.4150857163187859,penny,0.41920214156990276,0.4150857163187859,138.95154696607767,-0.3289551033955733
9d84a9d9-2950-4089-85ac-b7a71223fe73,not a penny more,treatment,1862,['penny'],0.4918011288560731,penny,0.4907475383038987,0.4918011288560731,77.07006369426752,0.2604552597515669
41dee4b0-a009-4d56-8b6b-eafab2f4eec1,penny for your thoughts,treatment,1914,['penny'],0.5373670276918416,penny,0.5275133409176189,0.5373670276918416,75.63442452969937,0.279258655521425
7a018ab4-7a6a-4dee-a96e-f6ccdcd645eb,not worth a penny,treatment,1852,['penny'],0.32446406467796796,penny,0.36023500962823174,0.32446406467796796,62.685774946921455,0.4670356389389459
4d6931ca-3743-4ebf-b445-678ede3726cf,penny for your thoughts,treatment,1889,['penny'],0.36725354689576906,penny,0.34734225604792685,0.36725354689576906,65.64370710512027,0.4209284450489191
bdb2b600-aa55-4160-9a15-c4f07b60a8ab,not worth a penny,treatment,1870,['penny'],0.20610869327385045,penny,0.21308890238753986,0.20610869327385045,75.8492569002123,0.2764222772064413
e9cc13c4-62b7-4c64-b2c3-482f2d86dcb1,uttermost farthing,treatment,1761,['farthing'],0.34417142107529636,farthing,0.36188213170941763,0.34417142107529636,39.450366133714624,-0.4561675033366254
700a1236-b1d4-4409-972b-4b2f4e3a095e,turn an honest penny,treatment,1897,['penny'],0.40699457258411753,penny,0.36652557598652424,0.40699457258411753,63.96741223522445,0.4467964161311429
66b87f5e-347f-4fc1-a99d-74ea14052cb7,penny for your thoughts,treatment,1905,['penny'],0.4334212954076743,penny,0.42414177748514925,0.4334212954076743,67.58820915419943,0.3917366389481154
10052f94-3554-47e3-877b-99e028c1cdb6,turn an honest penny,treatment,1855,['penny'],0.3101611673348409,penny,0.323160383028971,0.3101611673348409,79.77707006369428,0.22593406538333374
70db2d88-4871-42c1-a465-aa8204be4770,not worth a farthing,treatment,1775,['farthing'],0.33612917309115065,farthing,0.3785015011414743,0.33612917309115065,53.2908704883227,-0.7568892062352566
da800c9a-8730-4a33-a056-6063e8aa84ea,penny for your thoughts,treatment,1892,['penny'],0.4217151831858476,penny,0.41484122956977365,0.4217151831858476,66.7165358218536,0.4047173504208366
f8830356-6b58-4d0f-aeca-95e411f322ef,in for a penny in for a pound,treatment,1904,['penny' 'pound'],0.3940248017483331,penny,0.3998098337779936,0.3940248017483331,67.3200019750161,0.3957127873277549
b2f9e4a5-9b0c-4a2a-8f79-e45204553a75,brass farthing,treatment,1792,['farthing'],0.47299478740482576,farthing,0.49926434153047733,0.47299478740482576,53.76857749469215,-0.7658134102322658
127996ee-135e-42a9-aaa4-0edb7abad1e9,penny for your thoughts,treatment,1905,['penny'],0.43087013288147874,penny,0.4094086947226623,0.43087013288147874,67.58820915419943,0.3917366389481154
ce52716e-27d8-4ecf-8452-b3abf190ed6e,uttermost farthing,treatment,1809,['farthing'],0.3457400607093859,farthing,0.35150780845397167,0.3457400607093859,94.63906581740974,-1.3311945238467224
55dbbce7-8383-4f1e-98db-4505514bf962,brass farthing,treatment,1761,['farthing'],0.5989540905485113,farthing,0.58883116314397,0.5989540905485113,39.450366133714624,-0.4561675033366254
37411700-bf1a-4d52-b1f8-df47967c16a5,uttermost farthing,treatment,1881,['farthing'],0.3576182226600766,farthing,0.34791307948461264,0.3576182226600766,71.97452229299367,-1.0574363744839237
36de6011-bb07-4b0c-a7f7-5c809eb30089,penny for your thoughts,treatment,1892,['penny'],0.4334412037407507,penny,0.4296118023071972,0.4334412037407507,66.7165358218536,0.4047173504208366
3de99e00-e2f0-4c39-851e-65474b6b9b5b,uttermost farthing,treatment,1866,['farthing'],0.4072954327389006,farthing,0.3971357935204617,0.4072954327389006,79.14012738853503,-1.1523442207483205
529acc17-1094-46aa-87e6-5c3852ff498d,penny for your thoughts,treatment,1884,['penny'],0.4434430261393385,penny,0.4435463779949118,0.4434430261393385,69.5997629980744,0.3624090238535955
4ab37d67-f985-401f-ab15-acf24116672c,uttermost farthing,treatment,1832,['farthing'],0.22660680252746873,farthing,0.24252276499498393,0.22660680252746873,69.5859872611465,-1.023687389747282
105d3b96-57c5-458a-9c11-07351b354aad,uttermost farthing,treatment,1905,['farthing'],0.3915772326851958,farthing,0.38999985768238943,0.3915772326851958,67.58820915419943,-0.9945577221717753
