series,layer,spearman_rho,centroid_tau,knn_purity,cross_cosine,cross_rho
popes,10,0.2898417372101582,0.0663615084554657,0.025974025974025976,0.9671131372451782,-0.2886324202113676
popes,11,0.24775224775224777,0.07885239990375237,0.025974025974025976,0.12831920385360718,-0.19330669330669328
popes,12,0.05494505494505494,0.04294464012593547,0.025974025974025976,0.06566619127988815,-0.05625952994374046
roman_consuls,0,,,0.03333333333333333,1.0,
roman_consuls,1,0.7288691303139763,0.3492454317532709,0.1,0.2868150472640991,-0.7155320922478468
roman_consuls,2,0.6864684634620729,0.36393975119722105,0.11666666666666667,0.37037238478660583,-0.6493470408446792
roman_consuls,3,0.6800777993887193,0.34982067696856256,0.05,0.4488426446914673,-0.6680188941372605
roman_consuls,4,0.7522089469297027,0.37221433403851634,0.13333333333333333,0.5195607542991638,0.7445957210336205
roman_consuls,5,0.6709085857182552,0.23815663242154778,0.03333333333333333,0.6067045331001282,-0.6596832453459296
roman_consuls,6,0.34515143095304257,0.15110226560413,0.05,0.5492837429046631,-0.5319811058627397
roman_consuls,7,0.0020561267018616284,0.12742704176870676,0.1,0.08204593509435654,0.5917199222006113
roman_consuls,8,0.6232842456237845,0.24675463090610703,0.1,0.44876334071159363,0.410502917477077
roman_consuls,9,0.7877188107807725,0.36534027039580674,0.05,0.34845244884490967,0.7288691303139763
roman_consuls,10,0.6590163934426231,0.2722226540711196,0.06666666666666667,0.8405976891517639,0.61989441511531
roman_consuls,11,0.8355098638510698,0.4058585091968743,0.11666666666666667,0.47963279485702515,0.7453181439288693
roman_consuls,12,0.7981661572659073,0.3154703292709812,0.06666666666666667,0.115059494972229,-0.32820227841066973
year_carrier,0,,,0.0196078431372549,1.0,
year_carrier,1,0.16084161243080333,0.194389385054777,0.058823529411764705,1.0000001192092896,0.16084161243080333
year_carrier,2,0.13790705169888776,0.16802294386285033,0.08823529411764706,0.9999997615814209,0.13790705169888776
year_carrier,3,0.0839407184579109,0.1594492832432671,0.0784313725490196,0.9999998807907104,0.0839407184579109
year_carrier,4,0.04836274604045213,0.16089846842156288,0.13725490196078433,1.0,0.04836274604045213
year_carrier,5,0.13380190103533485,0.08421776432901075,0.06862745098039216,0.9999998211860657,0.13380190103533485
year_carrier,6,0.31172568998761674,0.11979628891332647,0.06862745098039216,0.9999999403953552,0.31172568998761674
year_carrier,7,0.09485386002906403,-0.00706967348992004,0.09803921568627451,0.9999998807907104,0.09485386002906403
year_carrier,8,0.3144059123216719,0.18981772053784152,0.058823529411764705,1.0,0.3144059123216719
year_carrier,9,0.25280603445838584,0.23297468792066622,0.058823529411764705,1.0000001192092896,0.25280603445838584
year_carrier,10,0.0971835047582428,0.14739719203579646,0.06862745098039216,0.9999998211860657,0.0971835047582428
year_carrier,11,0.5693323758418104,0.25490300360168383,0.10784313725490197,1.000000238418579,0.5693323758418104
year_carrier,12,0.8314174078744254,0.2939970944520532,0.06862745098039216,1.0,0.8314174078744254
