model,series,year,bert_proj,real_value
bert,wages,1510,-0.5362706184387207,60.14651786829997
bert,wages,1520,-0.5576866865158081,54.76797473188103
bert,wages,1530,-0.558638334274292,48.32983420423
bert,wages,1540,-0.6700125932693481,48.257446373013146
bert,wages,1550,-0.7387681007385254,43.53833949482721
bert,wages,1560,-0.868112325668335,43.58663373642403
bert,wages,1570,-0.7976861596107483,45.806589921776016
bert,wages,1580,-0.727915346622467,41.913963675687306
bert,wages,1590,-0.5644285082817078,37.24701355502289
bert,wages,1600,-0.6766147017478943,34.349456206452125
bert,wages,1610,-0.6885249614715576,33.498276811377444
bert,wages,1620,-0.6862257122993469,32.191610807937735
bert,wages,1630,-0.5999616384506226,31.91848518411263
bert,wages,1640,-0.7145451307296753,32.50152483020195
bert,wages,1650,-0.6605299711227417,33.87178192292672
bert,wages,1660,-0.7565649747848511,35.6508552384603
bert,wages,1670,-0.5394448041915894,36.198186096800406
bert,wages,1680,-0.7214086055755615,37.210408039950536
bert,wages,1690,-0.7348117828369141,38.744192546010716
bert,wages,1700,-0.6937576532363892,38.977209006946744
bert,wages,1710,-0.7726098299026489,42.187754787446664
bert,wages,1720,-0.7304890155792236,44.31799719512114
bert,wages,1730,-0.6007018685340881,48.03544643286373
bert,wages,1740,-0.7362855076789856,50.233123648760746
bert,wages,1750,-0.795288622379303,47.54318595522974
bert,wages,1760,-0.7971932888031006,42.23256240835029
bert,wages,1770,-0.7329779863357544,41.65563275038803
bert,wages,1780,-0.801214337348938,43.29710646648375
bert,wages,1790,-0.6462222337722778,46.18645498456707
bert,wages,1800,-0.7199969291687012,47.74247247999312
bert,wages,1810,-0.851347804069519,47.30899556344754
bert,wages,1820,-0.778974175453186,47.94951187114766
bert,wages,1830,-0.6523520350456238,51.24513966269001
bert,wages,1840,-0.5980997681617737,53.75027159446707
bert,wages,1850,-0.6471729278564453,57.36873941186149
bert,wages,1860,-0.7111831903457642,60.00304738434106
bert,wages,1870,-0.6506702899932861,67.17886557097987
bert,wages,1880,-0.634027361869812,77.56761450588606
bert,wages,1890,-0.6446524858474731,89.47062417375653
bert,wages,1900,-0.6942647695541382,99.44223996410213
bert,wages,1910,-0.5959388017654419,102.40646022705336
bert,wages,1920,-0.749984860420227,105.83422412339061
bert,trade_volume,1250,1.0097321271896362,
bert,trade_volume,1260,0.8508084416389465,
bert,trade_volume,1270,0.8566551208496094,
bert,trade_volume,1280,0.9440879821777344,36.28406527910302
bert,trade_volume,1290,0.8796015977859497,34.27161481018231
bert,trade_volume,1300,0.8400189876556396,39.36439948366244
bert,trade_volume,1310,0.8516310453414917,49.020657169270045
bert,trade_volume,1320,0.7771185636520386,36.89056965482521
bert,trade_volume,1330,0.7719453573226929,37.33423822539245
bert,trade_volume,1340,0.8098931312561035,31.08742052670175
bert,trade_volume,1350,0.9065907001495361,36.213771934094424
bert,trade_volume,1360,0.9278787970542908,46.39571587417708
bert,trade_volume,1370,0.7440168857574463,39.36035810016775
bert,trade_volume,1380,0.8049355745315552,33.5839537168361
bert,trade_volume,1390,0.8622100949287415,33.96861294602029
bert,trade_volume,1400,0.7908459901809692,33.00686254130898
bert,trade_volume,1410,0.7788342237472534,31.937893286272345
bert,trade_volume,1420,0.8170771598815918,36.05379155476582
bert,trade_volume,1430,0.7448534369468689,34.74373637772997
bert,trade_volume,1440,0.8282209634780884,34.18922087241943
bert,trade_volume,1450,0.9386007785797119,32.21260246742279
bert,trade_volume,1460,0.9140628576278687,26.165244692526734
bert,trade_volume,1470,0.939090371131897,28.0717550252506
bert,trade_volume,1480,0.826591968536377,34.70644675255427
bert,trade_volume,1490,0.9410427212715149,34.14754949272669
bert,trade_volume,1500,0.9931062459945679,42.179931487407195
bert,trade_volume,1510,0.8821940422058105,50.56330096125943
bert,trade_volume,1520,0.9126065969467163,52.045854188568484
bert,trade_volume,1530,0.8779999017715454,52.34969483891006
bert,trade_volume,1540,0.8461759090423584,58.064785791294675
bert,trade_volume,1550,0.8111632466316223,55.11340583087046
bert,trade_volume,1560,0.7772701978683472,46.93212422795435
bert,trade_volume,1570,0.7156620621681213,47.020705405608275
bert,trade_volume,1580,0.720377504825592,54.15371626656786
bert,trade_volume,1590,0.8841735124588013,57.49163000112823
bert,trade_volume,1600,0.8530824184417725,64.94099222067912
bert,trade_volume,1610,0.7115947008132935,81.04958229559777
bert,trade_volume,1620,0.5941786170005798,80.55457832191465
bert,trade_volume,1630,0.6840481758117676,85.57065918928805
bert,trade_volume,1640,0.6795352697372437,78.89751688462067
bert,trade_volume,1650,0.8251416683197021,77.8423946248724
bert,trade_volume,1660,0.5202807188034058,105.65417132283439
bert,trade_volume,1670,0.6823439598083496,122.05903015438754
bert,trade_volume,1680,0.6928398013114929,138.56886218713333
bert,trade_volume,1690,0.7103288173675537,133.83816987122202
bert,trade_volume,1700,0.9219213724136353,159.73582582468853
bert,trade_volume,1710,0.6300334930419922,208.41388117989874
bert,trade_volume,1720,0.7754115462303162,243.68335357294424
bert,trade_volume,1730,0.7547969222068787,278.9376112093889
bert,trade_volume,1740,0.778981626033783,313.7083919302359
bert,trade_volume,1750,0.8271034955978394,373.3848266713939
bert,trade_volume,1760,0.7828887701034546,445.00314122781435
bert,trade_volume,1770,0.7764082551002502,490.42186411736765
bert,trade_volume,1780,0.7597107291221619,446.613254334854
bert,trade_volume,1790,0.7302901148796082,623.2234041557996
bert,trade_volume,1800,0.8663427233695984,909.560224053089
bert,trade_volume,1810,0.894550085067749,1241.6816832226689
bert,trade_volume,1820,0.7563836574554443,1647.6057759586524
bert,trade_volume,1830,0.8194970488548279,2181.5805239108495
bert,trade_volume,1840,0.9002305269241333,3391.3085300181297
bert,trade_volume,1850,0.9043246507644653,5947.791677130077
bert,trade_volume,1860,0.8757226467132568,9517.732940760312
bert,trade_volume,1870,0.8652349710464478,14079.202032128296
bert,trade_volume,1880,0.8704866170883179,19555.428485509532
bert,trade_volume,1890,0.8192188739776611,24446.465213271837
bert,trade_volume,1900,0.9101504683494568,29298.269026105565
bert,trade_volume,1910,0.833649754524231,36276.1037204879
bert,trade_volume,1920,0.900651752948761,32543.965985219005
