model,series,year,bert_proj,real_value
macberth,coin_supply,1490,0.10342417657375336,0.695624511588412
macberth,coin_supply,1500,0.10981231182813644,0.6468431750765942
macberth,coin_supply,1510,0.10619527101516724,1.0042404341581075
macberth,coin_supply,1520,0.10769861936569214,1.251977865548493
macberth,coin_supply,1530,0.10998671501874924,1.348068929771324
macberth,coin_supply,1540,0.10332513600587845,1.2307043112802556
macberth,coin_supply,1550,0.10489684343338013,1.7371616862423598
macberth,coin_supply,1560,0.10756884515285492,1.7929851986335708
macberth,coin_supply,1570,0.1075383722782135,1.9100215808616083
macberth,coin_supply,1580,0.10459457337856293,2.298641730154567
macberth,coin_supply,1590,0.10924885421991348,2.9525097261564843
macberth,coin_supply,1600,0.11010192334651947,3.504697035537715
macberth,coin_supply,1610,0.10944129526615143,3.8842047548739957
macberth,coin_supply,1620,0.11046752333641052,4.384068925416629
macberth,coin_supply,1630,0.11649388074874878,5.72903096262593
macberth,coin_supply,1640,0.11713024228811264,8.548534599576834
macberth,coin_supply,1650,0.11353547126054764,11.782053984331359
macberth,coin_supply,1660,0.11688623577356339,11.659589084331362
macberth,coin_supply,1670,0.10921375453472137,11.398181854701736
macberth,coin_supply,1680,0.11531241983175278,10.24422037322025
macberth,coin_supply,1690,0.1017192155122757,10.433321621721918
macberth,coin_supply,1700,0.1110873892903328,11.03372607218966
macberth,coin_supply,1710,0.10414683818817139,11.782258635329386
macberth,coin_supply,1720,0.10875635594129562,15.225706801996049
macberth,coin_supply,1730,0.10738809406757355,17.027486676996038
macberth,coin_supply,1740,0.10460039973258972,17.13663256866268
macberth,coin_supply,1750,0.11045505106449127,17.719412768662664
macberth,coin_supply,1760,0.1103510931134224,20.765375235329316
macberth,coin_supply,1770,0.11004583537578583,25.788866768662647
macberth,coin_supply,1780,0.10870525240898132,30.560251701995973
macberth,coin_supply,1790,0.10967356711626053,40.54458127563938
macberth,coin_supply,1800,0.11550489068031311,42.100931632228544
macberth,coin_supply,1810,0.1100149005651474,30.964727095794444
macberth,coin_supply,1820,0.11205198615789413,31.666283292693677
macberth,coin_supply,1830,0.11210916936397552,45.56881861219279
macberth,coin_supply,1840,0.10955876111984253,43.75054272421822
macberth,coin_supply,1850,0.11950497329235077,54.189135804560095
macberth,coin_supply,1860,0.12096677720546722,78.61738536866265
macberth,coin_supply,1870,0.1326036900281906,98.60381910982034
macberth,coin_supply,1880,0.11833763122558594,102.6706
